protein_id,class,label
A0A010QBK3,0,0
A0A010R1B9,0,0
A0A010RAU9,0,0
A0A010RBB1,0,0
A0A010RC44,0,0
A0A010RNW7,0,0
A0A010RQE6,0,0
A0A010RRZ5,0,0
A0A010RVV3,0,0
A0A010RW16,0,0
A0A010RWG0,0,0
A0A010SHM4,0,0
A0A010SIH5,0,0
A0A010SN61,0,0
A0A011AGK4,0,0
A0A011NDJ4,0,0
A0A011PD89,0,0
A0A011PIF7,0,0
A0A011PP36,0,0
A0A011QPI1,0,0
A0A011RIE1,0,0
A0A011SZ48,0,0
A0A011U9A7,0,0
A0A011UZH8,0,0
A0A014MI76,0,0
A0A014N0S9,0,0
A0A014NB49,0,0
A0A014NJM0,0,0
A0A014P4V7,0,0
A0A014QTG4,0,0
A0A015II85,0,0
A0A015JI53,0,0
A0A015JPX0,0,0
A0A015JVF6,0,0
A0A015K4H0,0,0
A0A015KSY0,0,0
A0A015L147,0,0
A0A015L9F4,0,0
A0A015MTJ7,0,0
A0A015N343,0,0
A0A015SU81,0,0
A0A015VB17,0,0
A0A015YE79,0,0
A0A015YIJ6,0,0
A0A016B173,0,0
A0A016QSB7,0,0
A0A016RXI2,0,0
A0A016RXT3,0,0
A0A016UU35,0,0
A0A016UUG6,0,0
A0A016UV11,0,0
A0A016UVH8,0,0
A0A016WE24,0,0
A0A016WEP6,0,0
A0A016WFL8,0,0
A0A016WGE9,0,0
A0A016WHY1,0,0
A0A016X2P8,0,0
A0A016X3J6,0,0
A0A016XCY7,0,0
A0A016XMP3,0,0
A0A017S045,0,0
A0A017S2N8,0,0
A0A017S7C5,0,0
A0A017S9E2,0,0
A0A017SC43,0,0
A0A017SF82,0,0
A0A017SJ15,0,0
A0A017TG37,0,0
A0A021VRL1,0,0
A0A022PEY7,0,0
A0A022PNK6,0,0
A0A022PT29,0,0
A0A022PTQ4,0,0
A0A022QDP7,0,0
A0A022QIA1,0,0
A0A022S589,0,0
A0A022VQE8,0,0
A0A022VQG7,0,0
A0A022W1L6,0,0
A0A022W203,0,0
A0A022W277,0,0
A0A022WD06,0,0
A0A022WDS3,0,0
A0A022WFG4,0,0
A0A022XG83,0,0
A0A022XH38,0,0
A0A022XSX3,0,0
A0A022XSZ0,0,0
A0A022XSZ5,0,0
A0A022Y2U0,0,0
A0A022Y5H1,0,0
A0A022Y5V6,0,0
A0A023D4J2,0,0
A0A023DJG4,0,0
A0A023DK48,0,0
A0A023EK91,0,0
A0A023F5T4,0,0
A0A023FAM0,0,0
A0A023WSW5,0,0
A0A023X4R0,0,0
A0A024E7L3,0,0
A0A024EL80,0,0
A0A024G6Q1,0,0
A0A024GFZ9,0,0
A0A024GJY7,0,0
A0A024H183,0,0
A0A024HDG9,0,0
A0A024HFC5,0,0
A0A024HFF9,0,0
A0A024HHA5,0,0
A0A024K4W2,0,0
A0A024KYB0,0,0
A0A024L5I2,0,0
A0A024LPZ1,0,0
A0A024P2M6,0,0
A0A024Q6Z2,0,0
A0A024QDL0,0,0
A0A024R9I0,0,0
A0A024RY06,0,0
A0A024S393,0,0
A0A024S5A3,0,0
A0A024SEP5,0,0
A0A024SGD2,0,0
A0A024SM36,0,0
A0A024TII7,0,0
A0A024UMZ2,0,0
A0A024UND2,0,0
A0A024V2M4,0,0
A0A024VJC1,0,0
A0A024W1N6,0,0
A0A024WL37,0,0
A0A024X2N0,0,0
A0A026W3D4,0,0
A0A026W8F2,0,0
A0A026X1Y8,0,0
A0A026X275,0,0
A0A028Z3B0,0,0
A0A031FQN2,0,0
A0A031FXA8,0,0
A0A031JRX4,0,0
A0A031WF17,0,0
A0A034VKP1,0,0
A0A034VML4,0,0
A0A034VVJ5,0,0
A0A034W033,0,0
A0A034W2K7,0,0
A0A034W3M2,0,0
A0A034W478,0,0
A0A034WFZ8,0,0
A0A037Y6P7,0,0
A0A045H294,0,0
A0A045IXU0,0,0
A0A051TQH8,0,0
A0A051TXI2,0,0
A0A058Z5T6,0,0
A0A059A3G3,0,0
A0A059ARJ6,0,0
A0A059AVG7,0,0
A0A059B658,0,0
A0A059B7G4,0,0
A0A059B7H0,0,0
A0A059CFK1,0,0
A0A059CH96,0,0
A0A059CLE2,0,0
A0A059CR49,0,0
A0A059CRF7,0,0
A0A059CRP0,0,0
A0A059DXU6,0,0
A0A059FGA3,0,0
A0A059FGL3,0,0
A0A059FS29,0,0
A0A059FWI0,0,0
A0A059FWX8,0,0
A0A059J3E0,0,0
A0A059J491,0,0
A0A059JH01,0,0
A0A059JHU1,0,0
A0A059JHZ5,0,0
A0A059JIW9,0,0
A0A059KJT7,0,0
A0A059L6W2,0,0
A0A059V0W9,0,0
A0A059W9D0,0,0
A0A059WER7,0,0
A0A059XXT8,0,0
A0A059ZR99,0,0
A0A059ZVV0,0,0
A0A059ZYV1,0,0
A0A060D574,0,0
A0A060DXA6,0,0
A0A060HPD2,0,0
A0A060I2D4,0,0
A0A060I3L8,0,0
A0A060IE69,0,0
A0A060M483,0,0
A0A060NKK7,0,0
A0A060NM04,0,0
A0A060NQC8,0,0
A0A060QGN2,0,0
A0A060SRU7,0,0
A0A060SWP2,0,0
A0A060TCR2,0,0
A0A060TCV0,0,0
A0A060UXD7,0,0
A0A060VZF8,0,0
A0A060WX57,0,0
A0A060WX96,0,0
A0A060XBR6,0,0
A0A060XC70,0,0
A0A060XCT3,0,0
A0A060XED8,0,0
A0A060XTD0,0,0
A0A061A784,0,0
A0A061AFI6,0,0
A0A061AQS3,0,0
A0A061AZ03,0,0
A0A061B1B1,0,0
A0A061B8C6,0,0
A0A061BA31,0,0
A0A061BCG2,0,0
A0A061DIK0,0,0
A0A061DP78,0,0
A0A061EMF0,0,0
A0A061EN90,0,0
A0A061F172,0,0
A0A061F2E7,0,0
A0A061FGC3,0,0
A0A061G981,0,0
A0A061GAI9,0,0
A0A061GHA1,0,0
A0A061GQJ4,0,0
A0A061H592,0,0
A0A061H7T6,0,0
A0A061HBX1,0,0
A0A061HCG6,0,0
A0A061HMJ6,0,0
A0A061HUS0,0,0
A0A061HWP8,0,0
A0A061HX94,0,0
A0A061HZE1,0,0
A0A061IB68,0,0
A0A061IC75,0,0
A0A061IQD4,0,0
A0A061J244,0,0
A0A061J290,0,0
A0A061J498,0,0
A0A061K6S9,0,0
A0A061KDA6,0,0
A0A062ILK1,0,0
A0A062TZ79,0,0
A0A062VKQ0,0,0
A0A062XVS8,0,0
A0A064BY62,0,0
A0A064CJ99,0,0
A0A066RH51,0,0
A0A066RZX7,0,0
A0A066SXH7,0,0
A0A066T6K2,0,0
A0A066U5V2,0,0
A0A066VJ42,0,0
A0A066W254,0,0
A0A066WG47,0,0
A0A066WLV7,0,0
A0A066WST5,0,0
A0A066WUU9,0,0
A0A066X9F9,0,0
A0A066X9Y5,0,0
A0A066XCW4,0,0
A0A066XIN2,0,0
A0A066XK08,0,0
A0A066XL52,0,0
A0A066XLH8,0,0
A0A066XME7,0,0
A0A066XPT6,0,0
A0A066XWG1,0,0
A0A066YTJ3,0,0
A0A067A0L6,0,0
A0A067C8Q0,0,0
A0A067CFA8,0,0
A0A067CWP6,0,0
A0A067D3V7,0,0
A0A067E1G6,0,0
A0A067F873,0,0
A0A067FMM3,0,0
A0A067GPE5,0,0
A0A067H1A4,0,0
A0A067JPC8,0,0
A0A067K372,0,0
A0A067KVV6,0,0
A0A067L855,0,0
A0A067MJP9,0,0
A0A067NKL9,0,0
A0A067PHX3,0,0
A0A067PQZ0,0,0
A0A067QEM5,0,0
A0A067QGX4,0,0
A0A067QZV5,0,0
A0A067REG0,0,0
A0A067TJ83,0,0
A0A067W6D3,0,0
A0A067Z3K5,0,0
A0A067Z471,0,0
A0A067Z816,0,0
A0A068NKX2,0,0
A0A068QLY1,0,0
A0A068QPA1,0,0
A0A068QPP6,0,0
A0A068QXJ3,0,0
A0A068QZD7,0,0
A0A068R4A0,0,0
A0A068RCD4,0,0
A0A068RCE4,0,0
A0A068RG68,0,0
A0A068RL08,0,0
A0A068RLW4,0,0
A0A068RM11,0,0
A0A068RMS2,0,0
A0A068RX29,0,0
A0A068S0N2,0,0
A0A068S583,0,0
A0A068SBE6,0,0
A0A068SCF9,0,0
A0A068SFN8,0,0
A0A068SKZ9,0,0
A0A068T2J7,0,0
A0A068T301,0,0
A0A068T495,0,0
A0A068TN76,0,0
A0A068TP22,0,0
A0A068TZC3,0,0
A0A068U0U7,0,0
A0A068UI25,0,0
A0A068USB2,0,0
A0A068UWK4,0,0
A0A068UX61,0,0
A0A068WCV5,0,0
A0A068WHZ4,0,0
A0A068WK03,0,0
A0A068WSG7,0,0
A0A068XUQ1,0,0
A0A068Y5G7,0,0
A0A068YDN3,0,0
A0A068YEA1,0,0
A0A068YYG9,0,0
A0A068ZCY4,0,0
A0A069AA21,0,0
A0A069DXH6,0,0
A0A069DXQ9,0,0
A0A069DY59,0,0
A0A069E787,0,0
A0A069P3G7,0,0
A0A069P5I1,0,0
A0A069PE40,0,0
A0A069SPQ6,0,0
A0A071M5S7,0,0
A0A072NTJ4,0,0
A0A072NTZ1,0,0
A0A072NX19,0,0
A0A072P0Q9,0,0
A0A072P1X8,0,0
A0A072P619,0,0
A0A072PGW9,0,0
A0A072PNB5,0,0
A0A072PSP5,0,0
A0A072PVB9,0,0
A0A072Q6V1,0,0
A0A072TJK7,0,0
A0A072U776,0,0
A0A072UCJ4,0,0
A0A072UG00,0,0
A0A072UGP5,0,0
A0A072UGS7,0,0
A0A072UQQ9,0,0
A0A072V395,0,0
A0A072VCC7,0,0
A0A072VDU7,0,0
A0A072ZWW3,0,0
A0A073AUQ7,0,0
A0A073CSG1,0,0
A0A073K381,0,0
A0A073K9W5,0,0
A0A073KCM6,0,0
A0A074IZS6,0,0
A0A074J0H3,0,0
A0A074J8H4,0,0
A0A074JW83,0,0
A0A074JWZ1,0,0
A0A074L0X5,0,0
A0A074LJV2,0,0
A0A074LRN2,0,0
A0A074LY15,0,0
A0A074MGL2,0,0
A0A074RYS0,0,0
A0A074S2A5,0,0
A0A074VGC7,0,0
A0A074W8C3,0,0
A0A074WLG0,0,0
A0A074WQI7,0,0
A0A074WWX5,0,0
A0A074WXP2,0,0
A0A074WYR2,0,0
A0A074WZ56,0,0
A0A074X2P9,0,0
A0A074XCN8,0,0
A0A074Y9J5,0,0
A0A074YCP8,0,0
A0A074YL62,0,0
A0A074YXP1,0,0
A0A074Z1N7,0,0
A0A074ZYQ5,0,0
A0A075B494,0,0
A0A075HEB6,0,0
A0A075JGF8,0,0
A0A075JNH6,0,0
A0A075JZJ6,0,0
A0A075LN31,0,0
A0A075LPG8,0,0
A0A075LSD6,0,0
A0A075MP84,0,0
A0A075QE41,0,0
A0A075QYV2,0,0
A0A075R450,0,0
A0A075U1M1,0,0
A0A075UKX3,0,0
A0A076,0,0
A0A076F2A8,0,0
A0A076JAP0,0,0
A0A076JIW2,0,0
A0A076LF60,0,0
A0A076LRX1,0,0
A0A076MS89,0,0
A0A076PGK7,0,0
A0A076PJN2,0,0
A0A077EH94,0,0
A0A077F659,0,0
A0A077FB02,0,0
A0A077HI52,0,0
A0A077JXN2,0,0
A0A077L5P0,0,0
A0A077LC42,0,0
A0A077LST2,0,0
A0A077LTQ5,0,0
A0A077M964,0,0
A0A077MAS8,0,0
A0A077N537,0,0
A0A077NEA2,0,0
A0A077NNQ9,0,0
A0A077NQF0,0,0
A0A077P1P0,0,0
A0A077P8I1,0,0
A0A077PB96,0,0
A0A077PKD4,0,0
A0A077PQR7,0,0
A0A077PSH9,0,0
A0A077Q426,0,0
A0A077QNF9,0,0
A0A077R114,0,0
A0A077R582,0,0
A0A077RCM9,0,0
A0A077UKG8,0,0
A0A077WBA3,0,0
A0A077WCY7,0,0
A0A077WEQ4,0,0
A0A077WGW5,0,0
A0A077WHQ3,0,0
A0A077WIN5,0,0
A0A077WR90,0,0
A0A077WVF4,0,0
A0A077WYY3,0,0
A0A077X395,0,0
A0A077X3K7,0,0
A0A077X3N2,0,0
A0A077X3V1,0,0
A0A077X4T5,0,0
A0A077Z6Q6,0,0
A0A077ZJJ6,0,0
A0A078,0,0
A0A078F892,0,0
A0A078FBD7,0,0
A0A078FZ10,0,0
A0A078G7T4,0,0
A0A078GB86,0,0
A0A078GQW7,0,0
A0A078GYG2,0,0
A0A078H4J5,0,0
A0A078H631,0,0
A0A078H9P2,0,0
A0A078HHT4,0,0
A0A078HLN1,0,0
A0A078HSK1,0,0
A0A078HXU3,0,0
A0A078HY38,0,0
A0A078I1R7,0,0
A0A078IA18,0,0
A0A078IJJ3,0,0
A0A078IVH8,0,0
A0A078J6N7,0,0
A0A078JHS9,0,0
A0A078KS79,0,0
A0A078LJR0,0,0
A0A078LJS5,0,0
A0A078M2X2,0,0
A0A078M9J8,0,0
A0A078MCN7,0,0
A0A078MQ07,0,0
A0A078MQJ9,0,0
A0A078QQF3,0,0
A0A078S659,0,0
A0A080LY79,0,0
A0A080M481,0,0
A0A080M6U8,0,0
A0A080M939,0,0
A0A080SKQ8,0,0
A0A080SUK6,0,0
A0A080WJE9,0,0
A0A080WKY4,0,0
A0A080WN01,0,0
A0A080YZ56,0,0
A0A081AHI1,0,0
A0A081AJM7,0,0
A0A081AX28,0,0
A0A081BAH0,0,0
A0A081BIT7,0,0
A0A081CG17,0,0
A0A081CI54,0,0
A0A081CKY0,0,0
A0A081CTV3,0,0
A0A081CTV4,0,0
A0A081D0Q8,0,0
A0A081FVH9,0,0
A0A081LFU4,0,0
A0A081NDP3,0,0
A0A081NJ93,0,0
A0A081P2T4,0,0
A0A081PFT7,0,0
A0A081RBU1,0,0
A0A081RBU2,0,0
A0A081RVT3,0,0
A0A081TYR4,0,0
A0A084AD75,0,0
A0A084ALT4,0,0
A0A084AR69,0,0
A0A084AT43,0,0
A0A084AV24,0,0
A0A084AWP0,0,0
A0A084AXC5,0,0
A0A084BB92,0,0
A0A084CNN8,0,0
A0A084ECU0,0,0
A0A084EET4,0,0
A0A084EEU8,0,0
A0A084FUW6,0,0
A0A084FVA4,0,0
A0A084FVG3,0,0
A0A084G1F2,0,0
A0A084G3D7,0,0
A0A084G3J2,0,0
A0A084G5G2,0,0
A0A084G6D5,0,0
A0A084G766,0,0
A0A084G9X7,0,0
A0A084GCP0,0,0
A0A084GF19,0,0
A0A084GGM3,0,0
A0A084GKS1,0,0
A0A084IYT0,0,0
A0A084JFQ6,0,0
A0A084JSK2,0,0
A0A084Q7P9,0,0
A0A084Q8Q5,0,0
A0A084QA40,0,0
A0A084QIB0,0,0
A0A084QJW6,0,0
A0A084QKG7,0,0
A0A084QLS6,0,0
A0A084QXK4,0,0
A0A084R295,0,0
A0A084SRU7,0,0
A0A084ST74,0,0
A0A084U4T9,0,0
A0A084UCW5,0,0
A0A084VSC8,0,0
A0A084VYZ5,0,0
A0A084WL52,0,0
A0A084Y139,0,0
A0A084Y5G7,0,0
A0A084ZZ90,0,0
A0A085AET9,0,0
A0A085B7D5,0,0
A0A085GBK3,0,0
A0A085GG93,0,0
A0A085GLB5,0,0
A0A085JB39,0,0
A0A085K0N8,0,0
A0A085MEZ5,0,0
A0A085MX14,0,0
A0A085MX69,0,0
A0A085S2A3,0,0
A0A085V6F7,0,0
A0A085V7K4,0,0
A0A085W7A7,0,0
A0A085WL34,0,0
A0A085YYJ5,0,0
A0A085ZPV9,0,0
A0A085ZTP4,0,0
A0A086A2E4,0,0
A0A086A876,0,0
A0A086B632,0,0
A0A086JJ38,0,0
A0A086JUE9,0,0
A0A086KSE0,0,0
A0A086LMQ1,0,0
A0A086N692,0,0
A0A086PDM9,0,0
A0A086PJW5,0,0
A0A086Q1I3,0,0
A0A086ST26,0,0
A0A086STU3,0,0
A0A086STY8,0,0
A0A086T211,0,0
A0A086T6H6,0,0
A0A086T896,0,0
A0A086T9A0,0,0
A0A086TCM0,0,0
A0A086XTT3,0,0
A0A086Y6Q2,0,0
A0A086YVU0,0,0
A0A086ZH24,0,0
A0A087A1G1,0,0
A0A087ACY4,0,0
A0A087ADU9,0,0
A0A087ARI7,0,0
A0A087ASK6,0,0
A0A087B430,0,0
A0A087B571,0,0
A0A087BCE6,0,0
A0A087BEV4,0,0
A0A087BGF0,0,0
A0A087BL19,0,0
A0A087BM79,0,0
A0A087BPT5,0,0
A0A087CI33,0,0
A0A087CU65,0,0
A0A087CUV0,0,0
A0A087CUV1,0,0
A0A087D7W2,0,0
A0A087DBL9,0,0
A0A087DN74,0,0
A0A087E587,0,0
A0A087E7U8,0,0
A0A087H040,0,0
A0A087H583,0,0
A0A087HBC1,0,0
A0A087HBS1,0,0
A0A087HDS2,0,0
A0A087HMF6,0,0
A0A087LU43,0,0
A0A087LYA2,0,0
A0A087M144,0,0
A0A087QI24,0,0
A0A087QIS7,0,0
A0A087QPR9,0,0
A0A087QY75,0,0
A0A087R854,0,0
A0A087RBX4,0,0
A0A087SLE3,0,0
A0A087V2B0,0,0
A0A087VA15,0,0
A0A087VFU6,0,0
A0A087VIC5,0,0
A0A087VJ43,0,0
A0A087VVY4,0,0
A0A087X348,0,0
A0A087XMC1,0,0
A0A087XZM0,0,0
A0A087Y8Q0,0,0
A0A087YAM0,0,0
A0A087YBR5,0,0
A0A087YFB8,0,0
A0A087YP42,0,0
A0A089HKN1,0,0
A0A089HMM2,0,0
A0A089HTH2,0,0
A0A089HWW3,0,0
A0A089L574,0,0
A0A089LGX8,0,0
A0A089LXT0,0,0
A0A089LYH3,0,0
A0A089MBF7,0,0
A0A089MGA3,0,0
A0A089MPZ9,0,0
A0A089N0B1,0,0
A0A089NJC6,0,0
A0A089PW36,0,0
A0A089WP02,0,0
A0A089YF61,0,0
A0A089YIG8,0,0
A0A089Z427,0,0
A0A090ABU0,0,0
A0A090APP4,0,0
A0A090CMK8,0,0
A0A090CRS3,0,0
A0A090DBU9,0,0
A0A090DQA2,0,0
A0A090DZG3,0,0
A0A090G9D6,0,0
A0A090GQQ6,0,0
A0A090GRF8,0,0
A0A090IRC8,0,0
A0A090J5A0,0,0
A0A090KUE9,0,0
A0A090KYE4,0,0
A0A090LHH9,0,0
A0A090LUP8,0,0
A0A090MTK5,0,0
A0A090MUV4,0,0
A0A090N3K7,0,0
A0A090N852,0,0
A0A090NBP3,0,0
A0A090QYX8,0,0
A0A090RYZ5,0,0
A0A090V144,0,0
A0A090V3V4,0,0
A0A090XFM5,0,0
A0A090YIW5,0,0
A0A090Z2S3,0,0
A0A090ZA36,0,0
A0A090ZIU6,0,0
A0A091AT92,0,0
A0A091B873,0,0
A0A091CKG8,0,0
A0A091CNF8,0,0
A0A091D6R2,0,0
A0A091DMF3,0,0
A0A091E0C9,0,0
A0A091E9E3,0,0
A0A091E9G1,0,0
A0A091EF27,0,0
A0A091ESQ8,0,0
A0A091EY23,0,0
A0A091F161,0,0
A0A091FI79,0,0
A0A091FK22,0,0
A0A091G509,0,0
A0A091GMW1,0,0
A0A091GSC0,0,0
A0A091GWT5,0,0
A0A091HE21,0,0
A0A091HN25,0,0
A0A091HVQ1,0,0
A0A091ICH6,0,0
A0A091ITC5,0,0
A0A091J4F8,0,0
A0A091JB98,0,0
A0A091JFJ0,0,0
A0A091JQP1,0,0
A0A091K0L6,0,0
A0A091KP27,0,0
A0A091L4B4,0,0
A0A091L587,0,0
A0A091L9X4,0,0
A0A091LJW0,0,0
A0A091M3V8,0,0
A0A091M9Q9,0,0
A0A091MC42,0,0
A0A091MGR7,0,0
A0A091MGS5,0,0
A0A091NIM8,0,0
A0A091NQP4,0,0
A0A091NS72,0,0
A0A091PA17,0,0
A0A091PC68,0,0
A0A091PRC4,0,0
A0A091Q571,0,0
A0A091QRL4,0,0
A0A091R0B0,0,0
A0A091R581,0,0
A0A091RDM1,0,0
A0A091RMJ1,0,0
A0A091S001,0,0
A0A091S339,0,0
A0A091S5R8,0,0
A0A091SER7,0,0
A0A091ST67,0,0
A0A091SWA0,0,0
A0A091SZX2,0,0
A0A091TUC0,0,0
A0A091TYV2,0,0
A0A091TZU6,0,0
A0A091U261,0,0
A0A091U610,0,0
A0A091UQY2,0,0
A0A091V036,0,0
A0A091V3Q8,0,0
A0A091VLT8,0,0
A0A091VMC0,0,0
A0A091VPR4,0,0
A0A091WB41,0,0
A0A091WRW1,0,0
A0A091WSY6,0,0
A0A093BFV4,0,0
A0A093BSR4,0,0
A0A093BVV8,0,0
A0A093EBV4,0,0
A0A093EJ60,0,0
A0A093F6B3,0,0
A0A093FDX5,0,0
A0A093FRP0,0,0
A0A093GTQ1,0,0
A0A093GWP7,0,0
A0A093GXX7,0,0
A0A093H8V8,0,0
A0A093HBD1,0,0
A0A093HUY3,0,0
A0A093IJ37,0,0
A0A093IQM2,0,0
A0A093IRP2,0,0
A0A093ITS5,0,0
A0A093J1M7,0,0
A0A093JCE8,0,0
A0A093JE53,0,0
A0A093JMC9,0,0
A0A093JR29,0,0
A0A093KCI5,0,0
A0A093NK38,0,0
A0A093NXF6,0,0
A0A093NYX5,0,0
A0A093P723,0,0
A0A093P961,0,0
A0A093PD41,0,0
A0A093PHT6,0,0
A0A093PJ64,0,0
A0A093PRS6,0,0
A0A093PWQ1,0,0
A0A093QLY3,0,0
A0A093V7A3,0,0
A0A093VEJ7,0,0
A0A093VP71,0,0
A0A093XQY5,0,0
A0A094K055,0,0
A0A094K2A6,0,0
A0A094KRZ3,0,0
A0A094LHY6,0,0
A0A094NE42,0,0
A0A094NF26,0,0
A0A094X6P1,0,0
A0A095ASA8,0,0
A0A095KKQ3,0,0
A0A095SQ77,0,0
A0A095VKZ4,0,0
A0A095X2N2,0,0
A0A095Z817,0,0
A0A096ABQ7,0,0
A0A096AJK8,0,0
A0A096B6M1,0,0
A0A096BHM0,0,0
A0A096D8P1,0,0
A0A096H2Q4,0,0
A0A096LXP5,0,0
A0A096M5D8,0,0
A0A096MBL0,0,0
A0A096MM25,0,0
A0A096N124,0,0
A0A096N3D4,0,0
A0A096N9D1,0,0
A0A096P2F1,0,0
A0A096P5T1,0,0
A0A096SBT9,0,0
A0A097APT7,0,0
A0A097ASR6,0,0
A0A097AT47,0,0
A0A097EGH4,0,0
A0A097EJM6,0,0
A0A097EPL5,0,0
A0A097R069,0,0
A0A097R507,0,0
A0A097SQC5,0,0
A0A097ST82,0,0
A0A098B2S3,0,0
A0A098BMT4,0,0
A0A098D3V5,0,0
A0A098DZN3,0,0
A0A098EJA7,0,0
A0A098EJG8,0,0
A0A098G6N1,0,0
A0A098LFK5,0,0
A0A098LRY6,0,0
A0A098M4Q2,0,0
A0A098MC96,0,0
A0A098PUC0,0,0
A0A098TJX9,0,0
A0A098YQP5,0,0
A0A099D3Y9,0,0
A0A099F204,0,0
A0A099F380,0,0
A0A099FHV1,0,0
A0A099FIE7,0,0
A0A099GAX4,0,0
A0A099GHC9,0,0
A0A099GJ67,0,0
A0A099I7Z6,0,0
A0A099IAF8,0,0
A0A099J2F6,0,0
A0A099J2M3,0,0
A0A099KP09,0,0
A0A099NVM7,0,0
A0A099NZ98,0,0
A0A099P7E3,0,0
A0A099P7H2,0,0
A0A099P9X5,0,0
A0A099W463,0,0
A0A099W704,0,0
A0A099ZAB2,0,0
A0A099ZG87,0,0
A0A099ZK57,0,0
A0A099ZKL6,0,0
A0A099ZRW7,0,0
A0A0A0A4A9,0,0
A0A0A0AAJ3,0,0
A0A0A0AEA4,0,0
A0A0A0AN54,0,0
A0A0A0ATE9,0,0
A0A0A0BNK4,0,0
A0A0A0C366,0,0
A0A0A0D8Z8,0,0
A0A0A0EXC0,0,0
A0A0A0J0P5,0,0
A0A0A0JDL0,0,0
A0A0A0JGJ4,0,0
A0A0A0JS56,0,0
A0A0A0K4W6,0,0
A0A0A0K7J1,0,0
A0A0A0LKC7,0,0
A0A0A0MA40,0,0
A0A0A0MQJ5,0,0
A0A0A0MT26,0,0
A0A0A0MXC5,0,0
A0A0A0NVN3,0,0
A0A0A0SCZ0,0,0
A0A0A1A4X1,0,0
A0A0A1A7K8,0,0
A0A0A1DKI7,0,0
A0A0A1DNY1,0,0
A0A0A1FFZ5,0,0
A0A0A1FHQ1,0,0
A0A0A1MCG1,0,0
A0A0A1MU00,0,0
A0A0A1N4R6,0,0
A0A0A1SW51,0,0
A0A0A1T1D4,0,0
A0A0A1T2Q3,0,0
A0A0A1THF6,0,0
A0A0A1TLC1,0,0
A0A0A1TMX4,0,0
A0A0A1TP16,0,0
A0A0A1TVS1,0,0
A0A0A1U714,0,0
A0A0A1UH47,0,0
A0A0A1UPI6,0,0
A0A0A1UQV3,0,0
A0A0A1V2K1,0,0
A0A0A1V5J8,0,0
A0A0A1V670,0,0
A0A0A1V9Y6,0,0
A0A0A1VSA7,0,0
A0A0A1W3Z3,0,0
A0A0A1WEB5,0,0
A0A0A1WG85,0,0
A0A0A1WQP9,0,0
A0A0A1WVK5,0,0
A0A0A1X082,0,0
A0A0A1X2W8,0,0
A0A0A1X6Q2,0,0
A0A0A1X9A6,0,0
A0A0A1XNS8,0,0
A0A0A1XTC4,0,0
A0A0A1YM22,0,0
A0A0A1Z6T3,0,0
A0A0A2DHQ2,0,0
A0A0A2HY57,0,0
A0A0A2I6T5,0,0
A0A0A2J4V8,0,0
A0A0A2J512,0,0
A0A0A2JL72,0,0
A0A0A2JT22,0,0
A0A0A2K1C1,0,0
A0A0A2K8E0,0,0
A0A0A2KAN4,0,0
A0A0A2KGW9,0,0
A0A0A2KJF7,0,0
A0A0A2KM16,0,0
A0A0A2L0P2,0,0
A0A0A2L8L1,0,0
A0A0A2M3X5,0,0
A0A0A2MQU0,0,0
A0A0A2TTF1,0,0
A0A0A2V0I6,0,0
A0A0A2V0X2,0,0
A0A0A2V1Y5,0,0
A0A0A2VA59,0,0
A0A0A2VBN5,0,0
A0A0A2VD92,0,0
A0A0A2VEC8,0,0
A0A0A2VEZ9,0,0
A0A0A2VFU0,0,0
A0A0A2VHP8,0,0
A0A0A2VJ88,0,0
A0A0A2VK30,0,0
A0A0A2VZW5,0,0
A0A0A2W962,0,0
A0A0A2XEI3,0,0
A0A0A2XJ84,0,0
A0A0A2YG83,0,0
A0A0A2ZY76,0,0
A0A0A3EUJ2,0,0
A0A0A3HTD8,0,0
A0A0A3HUX4,0,0
A0A0A3I6A5,0,0
A0A0A3IL78,0,0
A0A0A3JRT3,0,0
A0A0A3XYC8,0,0
A0A0A3Y552,0,0
A0A0A3ZB85,0,0
A0A0A4AAU5,0,0
A0A0A5G3P2,0,0
A0A0A5GNL1,0,0
A0A0A6DBI1,0,0
A0A0A6DHG6,0,0
A0A0A6PZW6,0,0
A0A0A6Y347,0,0
A0A0A6YWP6,0,0
A0A0A6YX18,0,0
A0A0A7FWT8,0,0
A0A0A7FXC0,0,0
A0A0A7I455,0,0
A0A0A7IDC5,0,0
A0A0A7PFH6,0,0
A0A0A7PQ58,0,0
A0A0A8B220,0,0
A0A0A8B9R6,0,0
A0A0A8JPF1,0,0
A0A0A8KZA3,0,0
A0A0A8L2I5,0,0
A0A0A8L6A0,0,0
A0A0A8TMN7,0,0
A0A0A8US97,0,0
A0A0A8UZM0,0,0
A0A0A8VG01,0,0
A0A0A8XBV0,0,0
A0A0A9VZJ1,0,0
A0A0A9W7X9,0,0
A0A0A9WKV1,0,0
A0A0A9WPJ5,0,0
A0A0A9WU88,0,0
A0A0A9X253,0,0
A0A0A9X590,0,0
A0A0A9X8K8,0,0
A0A0A9XCM8,0,0
A0A0A9XGH2,0,0
A0A0A9XTD2,0,0
A0A0A9XUR8,0,0
A0A0A9Y0W0,0,0
A0A0A9YV99,0,0
A0A0A9ZCW8,0,0
A0A0B0DD16,0,0
A0A0B0HEP1,0,0
A0A0B0IBX8,0,0
A0A0B0IHV0,0,0
A0A0B0VZX7,0,0
A0A0B1MSW3,0,0
A0A0B1NYP4,0,0
